RecordID,Date,Region,Platform,AudienceCount,EngagementRate,ConversionRate,AnomalyDetected,ModelUsed,ForecastError,RetrainingRequired,APIIntegration,FeatureEngineeringScore
4061,2021-08-15,Asia,Social Media,3100,7.07,3.88,False,ARIMA,8.49,False,Successful,79.3
4062,2020-01-11,Europe,Email,62997,4.59,1.69,False,SARIMA,3.4,False,Successful,89.0
4063,2023-09-19,North America,Social Media,29172,5.45,3.17,True,LSTM,13.77,False,Successful,96.0
4064,2020-08-11,Australia,Website,21132,8.51,0.26,False,ARIMA,2.88,False,Successful,87.8
4065,2022-05-05,Australia,Email,19199,4.85,3.05,False,ARIMA,11.93,False,Successful,83.7
4066,2022-02-24,Asia,Social Media,37609,3.79,0.77,False,ARIMA,14.5,False,Successful,73.3
4067,2023-06-24,Australia,Website,43965,4.98,4.15,False,Prophet,10.91,False,Successful,80.3
4068,2021-10-01,Africa,Mobile App,9016,5.83,1.78,False,Prophet,14.89,False,Successful,54.7
4069,2020-10-04,Asia,Website,40779,1.97,1.41,False,Prophet,9.77,False,Successful,94.2
4070,2021-07-07,Europe,Mobile App,32881,9.02,4.21,False,Prophet,3.27,False,Failed,77.2
4071,2023-04-09,Africa,Social Media,83594,6.77,0.26,False,ARIMA,3.07,True,Successful,52.0
4072,2022-05-12,South America,Social Media,25472,6.37,1.99,False,ARIMA,4.88,False,Successful,96.0
4073,2020-10-31,Asia,Email,52813,1.09,1.86,False,ARIMA,0.12,False,Successful,74.5
4074,2022-11-14,Africa,Website,37021,6.08,1.43,False,ARIMA,10.23,False,Successful,93.4
4075,2023-09-18,Australia,Email,55131,1.3,4.56,False,Prophet,4.04,False,Successful,92.8
4076,2022-10-28,Europe,Website,25087,0.88,3.76,False,SARIMA,12.23,False,Successful,90.8
4077,2023-10-19,North America,Mobile App,13828,5.32,0.33,False,Prophet,5.39,True,Failed,53.1
4078,2020-12-02,North America,Mobile App,62610,4.09,3.58,False,ARIMA,7.2,False,Successful,62.4
4079,2021-12-09,Africa,Email,97664,5.93,2.64,False,Prophet,14.49,False,Successful,93.8
4080,2023-08-25,North America,Mobile App,2401,0.98,4.51,False,LSTM,3.64,True,Successful,94.9
4081,2020-03-09,North America,Email,86179,4.37,1.57,False,ARIMA,10.82,True,Successful,72.9
4082,2021-09-05,North America,Website,16193,1.83,2.88,False,LSTM,11.33,False,Successful,72.0
4083,2023-03-12,South America,Social Media,93389,9.87,2.51,False,ARIMA,3.32,True,Failed,58.8
4084,2021-08-23,North America,Email,45864,5.66,2.45,False,ARIMA,7.52,False,Successful,98.4
4085,2021-06-21,Asia,Social Media,21307,6.91,2.29,False,LSTM,5.26,False,Successful,60.7
4086,2020-05-10,Australia,Mobile App,20611,3.32,1.04,False,LSTM,11.58,False,Successful,59.5
4087,2021-06-15,South America,Email,44791,1.04,3.78,False,SARIMA,9.34,False,Successful,83.0
4088,2023-06-12,Europe,Mobile App,12950,9.76,2.26,False,SARIMA,7.14,True,Successful,62.1
4089,2020-07-23,South America,Website,77240,2.93,4.79,False,Prophet,11.69,True,Successful,96.9
4090,2023-03-03,Africa,Email,78403,4.3,1.31,True,ARIMA,3.53,False,Failed,50.5
4091,2020-11-23,South America,Website,3745,6.53,3.42,False,LSTM,11.31,True,Successful,50.3
4092,2020-04-14,Africa,Social Media,56243,0.34,4.7,False,SARIMA,12.98,True,Successful,75.2
4093,2021-08-10,Asia,Mobile App,4866,8.12,3.32,False,ARIMA,13.18,True,Successful,74.4
4094,2020-12-14,Africa,Website,33245,5.41,4.36,True,LSTM,11.76,False,Failed,58.2
4095,2023-03-11,Asia,Mobile App,45724,2.85,4.14,False,Prophet,6.13,False,Successful,74.7
4096,2023-05-29,Africa,Social Media,72354,0.71,1.81,False,ARIMA,14.73,False,Successful,70.6
4097,2021-09-15,South America,Mobile App,52374,1.71,3.0,False,LSTM,5.7,False,Successful,94.5
4098,2022-03-05,Europe,Email,31116,8.96,0.79,False,ARIMA,9.58,False,Successful,50.5
4099,2023-09-14,South America,Email,82029,6.89,2.68,False,ARIMA,2.42,True,Successful,98.8
4100,2023-06-01,Asia,Mobile App,94574,2.57,1.16,False,Prophet,14.71,False,Failed,81.2
4101,2022-08-08,Africa,Social Media,21447,0.75,3.72,False,Prophet,10.56,False,Successful,57.6
4102,2020-01-16,South America,Website,31431,6.94,2.65,False,ARIMA,11.3,True,Successful,52.3
4103,2020-10-29,Australia,Mobile App,18908,5.77,2.06,False,Prophet,1.0,False,Successful,76.9
4104,2020-08-08,Asia,Mobile App,30336,4.1,1.35,False,LSTM,11.45,False,Successful,61.7
4105,2020-11-03,South America,Social Media,41992,3.7,4.99,False,Prophet,11.62,False,Successful,65.1
4106,2023-06-02,North America,Mobile App,56350,2.25,0.37,False,Prophet,10.08,False,Successful,62.3
4107,2020-04-10,Asia,Social Media,70561,6.73,0.23,False,SARIMA,4.39,True,Successful,82.5
4108,2020-06-09,Africa,Email,52955,9.71,1.09,False,LSTM,7.35,True,Successful,77.7
4109,2020-01-31,Asia,Social Media,62240,1.84,4.86,False,SARIMA,1.67,False,Successful,53.9
4110,2022-06-11,Australia,Social Media,21093,6.01,4.9,False,ARIMA,7.08,False,Successful,76.3
4111,2021-04-05,South America,Website,7155,4.3,3.28,False,Prophet,3.66,True,Successful,89.6
4112,2020-11-03,North America,Website,47607,4.52,4.4,False,LSTM,5.24,True,Successful,54.1
4113,2023-10-02,North America,Mobile App,34487,2.62,1.08,False,Prophet,2.45,False,Successful,94.5
4114,2022-09-27,Europe,Email,56668,8.27,4.86,True,LSTM,3.46,False,Successful,78.9
4115,2022-12-16,Africa,Email,21963,4.9,0.72,False,ARIMA,1.16,False,Successful,97.5
4116,2022-12-30,Australia,Email,51124,5.48,0.51,False,SARIMA,13.8,False,Successful,57.4
4117,2021-12-12,Australia,Email,53870,3.12,0.57,False,ARIMA,7.96,False,Successful,99.7
4118,2021-09-25,Africa,Website,57547,1.9,2.87,False,LSTM,5.96,False,Successful,82.2
4119,2020-07-30,North America,Social Media,65110,0.95,3.91,False,ARIMA,8.03,False,Successful,78.4
4120,2022-09-29,Asia,Social Media,54554,7.17,1.84,False,SARIMA,9.43,False,Failed,75.8
4121,2021-03-11,Asia,Social Media,21936,2.04,4.89,False,SARIMA,13.83,False,Successful,51.2
4122,2021-09-29,Europe,Email,5426,6.93,2.18,False,ARIMA,2.69,False,Failed,97.0
4123,2023-07-16,Europe,Social Media,89839,3.96,0.76,False,SARIMA,4.44,False,Failed,82.2
4124,2023-01-11,Asia,Mobile App,28606,4.22,2.34,False,SARIMA,14.64,False,Successful,54.6
4125,2020-02-10,Asia,Email,48832,4.74,3.4,False,ARIMA,5.57,False,Successful,51.0
4126,2021-12-14,Africa,Social Media,29151,3.74,4.16,False,SARIMA,0.35,True,Successful,52.5
4127,2022-01-14,Europe,Mobile App,80303,1.1,2.3,False,LSTM,2.22,False,Successful,80.5
4128,2023-04-15,North America,Mobile App,12308,3.17,2.97,False,Prophet,0.4,False,Successful,80.7
4129,2021-12-30,Australia,Mobile App,63522,6.67,1.34,False,Prophet,14.85,False,Successful,75.0
4130,2022-11-07,North America,Social Media,46671,6.69,3.23,False,Prophet,4.19,True,Successful,65.3
4131,2021-09-10,Asia,Email,91306,2.93,4.93,False,SARIMA,13.85,False,Successful,76.6
4132,2022-06-29,Australia,Website,95108,4.66,0.25,False,LSTM,14.94,False,Successful,75.8
4133,2022-10-25,Africa,Social Media,3204,2.02,4.43,False,ARIMA,9.0,False,Successful,51.0
4134,2023-06-01,Europe,Mobile App,93769,2.18,2.82,False,SARIMA,0.51,False,Successful,64.1
4135,2022-10-03,Australia,Email,88265,0.33,1.27,False,LSTM,1.23,False,Failed,52.7
4136,2022-03-17,North America,Social Media,32131,8.98,4.77,False,ARIMA,7.23,False,Successful,95.0
4137,2020-03-26,South America,Social Media,53428,2.19,2.42,False,SARIMA,6.1,False,Failed,86.3
4138,2023-04-05,South America,Website,34870,2.35,1.67,False,ARIMA,9.1,False,Successful,99.8
4139,2021-06-10,South America,Email,50067,2.87,0.92,False,Prophet,6.59,False,Successful,65.1
4140,2022-12-15,Australia,Website,59585,1.36,1.23,False,Prophet,14.01,False,Successful,93.9
4141,2020-12-12,South America,Social Media,22607,6.43,4.17,False,LSTM,8.03,False,Successful,80.2
4142,2023-09-21,Asia,Website,25968,0.84,3.08,False,LSTM,10.41,False,Successful,72.7
4143,2022-10-15,South America,Website,99934,1.43,4.57,False,ARIMA,13.45,True,Successful,61.1
4144,2020-05-15,North America,Website,12908,6.48,1.17,False,ARIMA,2.21,False,Successful,86.9
4145,2021-02-06,Australia,Website,27423,3.46,0.61,False,LSTM,3.45,False,Successful,95.2
4146,2021-06-16,South America,Email,75707,7.11,0.04,False,SARIMA,1.62,False,Failed,61.8
4147,2023-04-27,Asia,Website,79257,5.62,2.54,False,LSTM,2.1,False,Successful,58.8
4148,2020-11-13,South America,Email,62215,2.63,4.99,False,ARIMA,7.69,False,Successful,84.8
4149,2023-02-22,Australia,Social Media,56835,6.54,3.48,False,Prophet,4.82,True,Successful,98.8
4150,2023-02-21,North America,Email,50429,1.25,1.55,False,Prophet,6.35,False,Successful,87.5
4151,2020-05-16,Africa,Mobile App,83152,5.41,4.39,False,Prophet,14.74,False,Successful,64.2
4152,2021-10-14,Asia,Mobile App,39458,4.43,3.91,False,ARIMA,2.36,False,Successful,71.0
4153,2021-06-13,South America,Social Media,47169,2.75,0.09,False,SARIMA,8.12,False,Successful,69.2
4154,2022-03-09,Africa,Website,8659,6.08,4.09,False,ARIMA,1.49,False,Successful,92.6
4155,2020-12-30,South America,Website,61614,8.73,1.51,False,LSTM,4.78,True,Successful,88.6
4156,2021-03-30,Europe,Social Media,78240,9.99,0.76,False,Prophet,7.92,False,Successful,79.4
4157,2023-03-14,South America,Email,33793,6.12,1.14,False,ARIMA,14.2,False,Successful,63.7
4158,2021-03-10,South America,Social Media,47473,4.11,2.35,False,ARIMA,5.87,False,Successful,96.9
4159,2020-01-15,Asia,Mobile App,97762,2.33,2.13,False,Prophet,0.98,False,Successful,82.7
4160,2020-12-11,South America,Mobile App,90388,2.65,1.45,False,ARIMA,5.83,False,Failed,98.5
4161,2022-01-11,Australia,Website,98618,4.85,0.87,False,ARIMA,2.19,False,Successful,79.0
4162,2023-01-02,Africa,Mobile App,89330,3.74,3.81,False,Prophet,3.46,False,Successful,91.1
4163,2022-01-18,Africa,Mobile App,56751,9.15,4.95,False,Prophet,9.28,False,Successful,90.7
4164,2020-10-25,Europe,Mobile App,79915,3.75,3.89,False,SARIMA,1.02,False,Successful,66.9
4165,2020-10-05,Europe,Email,55254,3.8,1.49,False,SARIMA,6.98,True,Failed,98.2
4166,2021-05-26,Australia,Website,8006,3.9,1.23,False,ARIMA,9.15,False,Successful,51.1
4167,2021-03-19,North America,Email,75218,8.38,1.1,False,ARIMA,6.33,False,Successful,88.4
4168,2021-03-17,Asia,Email,66344,6.54,0.69,False,ARIMA,0.3,False,Successful,98.3
4169,2023-09-07,North America,Website,34840,6.18,2.76,False,ARIMA,14.78,False,Successful,66.9
4170,2020-05-10,North America,Email,33430,3.41,3.03,False,LSTM,5.51,False,Successful,82.4
4171,2023-06-04,Africa,Mobile App,24091,8.2,3.53,False,ARIMA,11.68,False,Successful,78.1
4172,2023-06-20,North America,Website,33983,0.48,3.4,False,SARIMA,4.89,False,Successful,88.1
4173,2021-06-05,Australia,Email,24989,8.72,1.47,False,ARIMA,7.13,False,Successful,93.3
4174,2022-12-08,North America,Mobile App,76451,5.18,1.66,False,LSTM,5.83,False,Successful,80.2
4175,2022-06-09,Africa,Mobile App,19990,4.04,3.41,False,ARIMA,5.14,False,Successful,90.8
4176,2023-04-09,North America,Mobile App,91270,5.02,1.75,False,Prophet,0.34,False,Successful,65.6
4177,2023-11-18,Europe,Social Media,81360,6.71,1.07,False,Prophet,5.41,False,Successful,61.4
4178,2021-02-27,Australia,Social Media,37081,0.23,1.88,False,ARIMA,13.34,False,Successful,71.5
4179,2023-01-06,Africa,Social Media,12033,8.73,1.37,False,Prophet,10.36,False,Successful,83.9
4180,2023-05-12,Africa,Website,17241,4.52,0.45,False,SARIMA,2.19,False,Successful,59.4
4181,2020-02-20,Australia,Website,6939,3.5,4.15,False,LSTM,8.87,False,Successful,84.0
4182,2023-10-18,South America,Mobile App,48562,1.47,4.27,False,LSTM,13.38,False,Successful,69.7
4183,2020-05-18,Australia,Mobile App,36063,4.45,1.11,False,LSTM,10.5,True,Successful,89.8
4184,2021-05-22,Australia,Social Media,77721,5.01,0.33,False,ARIMA,2.24,False,Successful,51.8
4185,2020-06-15,Asia,Mobile App,28045,4.1,3.7,False,LSTM,13.02,False,Successful,83.4
4186,2020-10-08,Europe,Email,45769,6.82,1.07,False,LSTM,4.53,False,Successful,82.5
4187,2021-02-06,Australia,Email,48118,4.27,1.97,False,ARIMA,6.82,False,Successful,97.0
4188,2021-10-22,South America,Mobile App,85703,9.62,0.33,False,ARIMA,7.9,False,Failed,85.7
4189,2023-11-19,Australia,Website,22625,6.03,1.14,True,Prophet,12.76,False,Successful,89.8
4190,2022-10-03,North America,Mobile App,28076,8.09,3.97,False,Prophet,13.97,False,Successful,95.2
4191,2023-12-25,Australia,Website,65805,1.18,4.02,False,SARIMA,13.95,False,Successful,83.8
4192,2021-04-21,South America,Social Media,45605,4.03,1.04,False,ARIMA,0.13,True,Failed,64.5
4193,2022-05-23,Australia,Social Media,85565,3.43,1.69,False,SARIMA,13.83,False,Successful,93.5
4194,2020-12-02,North America,Social Media,89509,5.74,0.68,False,Prophet,0.83,True,Successful,87.4
4195,2022-09-22,Australia,Social Media,40121,8.63,0.38,True,SARIMA,3.99,False,Successful,71.2
4196,2022-10-12,Europe,Social Media,66101,0.88,4.96,False,ARIMA,7.73,True,Successful,85.5
4197,2023-08-23,North America,Social Media,32433,0.82,3.28,False,ARIMA,7.2,False,Failed,93.4
4198,2021-06-07,South America,Website,44309,8.52,2.72,False,SARIMA,9.07,False,Failed,98.8
4199,2021-08-03,Europe,Mobile App,68468,2.21,3.83,False,Prophet,7.2,True,Successful,97.6
4200,2023-08-08,Europe,Website,45254,6.72,4.2,False,LSTM,14.02,False,Successful,66.3
4201,2021-01-02,Europe,Social Media,68293,5.47,4.04,False,LSTM,3.62,False,Successful,71.1
4202,2023-05-26,Australia,Social Media,97258,8.35,0.09,False,Prophet,4.12,False,Successful,55.5
4203,2023-09-29,Australia,Website,38853,1.34,0.94,False,LSTM,13.81,False,Failed,62.4
4204,2020-05-22,Africa,Social Media,39405,1.38,3.28,False,LSTM,1.16,True,Failed,94.1
4205,2023-09-12,Asia,Social Media,67652,5.61,1.89,False,ARIMA,9.15,False,Successful,68.0
4206,2021-09-28,Australia,Social Media,44527,9.47,4.91,False,ARIMA,10.23,False,Successful,81.0
4207,2021-05-12,North America,Website,78227,4.21,3.33,False,SARIMA,7.59,False,Successful,83.3
4208,2021-12-12,Europe,Social Media,1492,3.34,4.78,False,ARIMA,10.42,False,Successful,89.1
4209,2022-06-23,North America,Mobile App,94418,6.11,1.02,True,Prophet,2.6,False,Successful,59.1
4210,2022-06-01,Africa,Social Media,9811,9.31,4.32,False,Prophet,12.79,False,Successful,65.2
4211,2021-05-20,North America,Website,94344,8.39,1.61,False,Prophet,2.11,False,Successful,72.4
4212,2023-02-06,Australia,Mobile App,25272,9.96,4.95,False,LSTM,6.02,True,Failed,68.2
4213,2022-08-11,Australia,Social Media,94935,0.32,0.8,False,Prophet,1.14,False,Successful,99.1
4214,2021-11-19,Europe,Email,73010,1.22,2.59,False,ARIMA,8.18,False,Successful,91.7
4215,2022-02-23,South America,Email,93492,6.13,3.97,False,ARIMA,10.05,True,Successful,74.0
4216,2023-12-20,North America,Mobile App,48153,8.22,2.17,False,LSTM,14.12,True,Successful,94.0
4217,2021-01-07,Africa,Mobile App,55110,2.92,2.35,False,ARIMA,11.09,False,Successful,67.4
4218,2020-07-07,North America,Social Media,14979,2.47,4.93,False,Prophet,8.12,False,Successful,89.3
4219,2020-06-30,Africa,Website,29328,7.89,2.13,False,ARIMA,13.99,False,Successful,61.2
4220,2022-05-02,North America,Email,13867,0.66,3.02,False,LSTM,7.18,False,Successful,88.6
4221,2023-07-30,South America,Social Media,60234,3.76,0.28,False,SARIMA,8.42,False,Successful,72.8
4222,2023-11-14,Africa,Website,26851,5.11,4.21,False,Prophet,8.95,False,Successful,55.4
4223,2020-03-01,Australia,Social Media,32279,5.65,3.24,True,LSTM,6.16,True,Successful,63.7
4224,2020-10-19,Europe,Mobile App,97063,7.31,2.03,False,ARIMA,12.58,False,Successful,70.1
4225,2023-03-22,Australia,Email,74402,3.61,0.09,False,ARIMA,2.79,False,Successful,87.5
4226,2020-11-18,South America,Email,16449,6.17,2.96,False,LSTM,8.33,False,Successful,53.6
4227,2023-02-18,Africa,Social Media,77221,5.9,0.07,False,SARIMA,10.84,False,Successful,83.0
4228,2021-09-19,Africa,Website,90080,5.52,0.02,False,Prophet,13.56,False,Successful,85.8
4229,2021-12-07,Asia,Website,6451,6.44,3.08,False,SARIMA,13.26,False,Successful,82.7
4230,2022-02-03,South America,Email,88178,2.67,0.95,False,LSTM,7.64,False,Successful,88.0
4231,2021-02-17,Asia,Social Media,42316,0.94,0.97,False,Prophet,9.65,False,Successful,58.9
4232,2022-06-19,North America,Mobile App,64064,1.28,3.27,False,SARIMA,5.92,False,Successful,79.4
4233,2022-02-01,Australia,Email,64761,2.32,0.28,False,LSTM,7.03,False,Successful,97.1
4234,2023-01-23,Europe,Mobile App,39870,5.05,1.57,False,ARIMA,13.59,False,Successful,80.5
4235,2023-06-28,Asia,Social Media,97566,8.42,0.76,False,Prophet,13.96,False,Successful,80.6
4236,2020-08-15,Europe,Mobile App,31873,7.04,2.91,False,ARIMA,13.43,False,Successful,86.8
4237,2023-02-23,Africa,Social Media,59627,7.91,3.31,False,LSTM,2.08,True,Successful,66.7
4238,2020-04-06,South America,Website,67155,3.57,3.61,False,ARIMA,12.75,True,Successful,85.0
4239,2020-06-15,Africa,Social Media,26372,4.11,1.28,False,SARIMA,14.23,False,Successful,95.8
4240,2022-11-06,Australia,Mobile App,4642,4.0,0.46,False,Prophet,5.43,False,Successful,50.5
4241,2021-12-19,Asia,Email,29001,2.0,0.4,False,ARIMA,7.78,False,Successful,93.5
4242,2021-12-15,Asia,Social Media,35064,0.71,2.14,True,ARIMA,11.69,False,Successful,60.9
4243,2023-02-11,Africa,Website,95826,5.95,4.73,False,LSTM,8.44,False,Successful,72.8
4244,2021-04-04,South America,Website,15122,9.89,1.1,False,ARIMA,14.9,False,Successful,92.6
4245,2022-09-25,Europe,Mobile App,25820,1.75,1.29,False,SARIMA,6.84,False,Successful,91.2
4246,2023-05-25,Europe,Social Media,69431,0.56,0.51,False,SARIMA,10.71,False,Successful,94.6
4247,2023-01-28,Africa,Website,56745,7.82,3.03,False,ARIMA,11.89,True,Failed,97.0
4248,2021-05-11,North America,Website,51081,2.6,3.4,False,SARIMA,7.42,False,Successful,72.4
4249,2020-02-19,South America,Social Media,71902,8.31,3.22,False,ARIMA,12.86,False,Successful,82.8
4250,2023-04-13,Africa,Website,9711,7.07,4.31,False,Prophet,8.2,False,Successful,69.5
4251,2022-04-27,Europe,Mobile App,86132,9.46,2.44,False,Prophet,6.18,False,Successful,67.5
4252,2023-05-15,Asia,Mobile App,19793,4.15,0.68,False,ARIMA,1.63,False,Successful,71.6
4253,2023-08-10,Asia,Social Media,9199,6.65,1.45,False,Prophet,5.91,False,Successful,87.2
4254,2020-09-05,Australia,Social Media,77253,4.7,3.32,False,Prophet,11.01,False,Failed,75.1
4255,2021-10-04,Europe,Website,37191,6.34,3.07,False,Prophet,13.82,False,Successful,90.7
4256,2020-01-21,North America,Email,11211,4.55,2.66,False,SARIMA,3.78,False,Failed,87.3
4257,2021-10-02,Australia,Website,64069,1.97,3.42,False,SARIMA,5.33,False,Successful,51.0
4258,2021-12-15,North America,Social Media,89896,5.13,3.19,False,Prophet,2.32,False,Successful,81.5
4259,2022-03-10,Europe,Website,57746,5.33,4.41,False,Prophet,10.36,False,Successful,71.8
4260,2020-11-23,North America,Social Media,22542,8.12,2.93,False,ARIMA,14.4,False,Successful,72.8
4261,2022-10-17,South America,Website,32312,7.38,3.9,False,ARIMA,9.62,False,Successful,90.9
4262,2022-11-01,North America,Mobile App,46242,6.67,1.25,False,ARIMA,9.26,True,Successful,77.4
4263,2023-03-05,Africa,Website,94783,1.22,3.39,False,LSTM,8.31,False,Successful,94.3
4264,2021-04-28,Europe,Social Media,88893,7.23,4.51,False,SARIMA,1.34,False,Successful,85.6
4265,2022-04-07,Europe,Email,56388,5.05,1.93,False,Prophet,10.95,False,Successful,77.6
4266,2022-04-27,North America,Social Media,28691,8.95,3.9,False,Prophet,9.03,False,Successful,87.7
4267,2023-04-14,Europe,Social Media,78960,9.21,3.63,False,Prophet,9.93,False,Successful,51.9
4268,2021-04-16,South America,Mobile App,85388,0.65,0.31,False,ARIMA,13.48,False,Successful,51.4
4269,2023-01-31,Europe,Mobile App,23601,8.22,2.91,False,SARIMA,11.76,False,Failed,54.2
4270,2023-01-03,Asia,Social Media,19020,0.47,0.66,False,Prophet,11.72,True,Successful,71.9
4271,2022-12-14,Australia,Mobile App,9155,3.73,4.84,False,SARIMA,13.91,False,Successful,61.8
4272,2020-08-10,Asia,Email,70119,5.47,4.06,False,LSTM,14.85,False,Successful,99.2
4273,2020-02-03,Australia,Website,82051,1.57,0.56,True,LSTM,8.72,False,Successful,77.1
4274,2020-05-20,Asia,Social Media,37777,7.49,0.62,False,LSTM,1.64,False,Successful,83.1
4275,2021-09-09,North America,Website,20710,0.18,2.98,False,Prophet,6.89,False,Successful,63.9
4276,2021-09-18,South America,Email,25532,1.77,1.73,False,LSTM,11.82,False,Successful,66.1
4277,2020-10-14,Europe,Email,19601,5.85,0.18,False,LSTM,0.43,False,Successful,66.8
4278,2023-01-12,Asia,Social Media,64227,7.17,2.71,False,SARIMA,0.86,False,Successful,84.9
4279,2022-06-12,Asia,Mobile App,5967,9.17,1.95,False,ARIMA,1.02,False,Successful,73.7
4280,2021-03-14,Europe,Mobile App,85289,7.08,0.51,False,ARIMA,10.97,False,Successful,75.9
4281,2023-06-17,South America,Email,21022,6.75,4.01,False,SARIMA,7.52,False,Successful,79.6
4282,2022-09-19,North America,Social Media,44463,4.0,4.58,False,Prophet,5.54,False,Successful,88.4
4283,2023-01-06,Asia,Mobile App,75671,0.11,3.79,False,SARIMA,1.59,True,Successful,54.5
4284,2022-01-06,Europe,Social Media,6722,1.29,4.11,False,SARIMA,10.99,False,Successful,88.8
4285,2023-01-04,North America,Website,28413,5.39,1.09,False,SARIMA,4.82,False,Successful,78.2
4286,2021-10-12,Africa,Email,93772,6.78,1.33,False,Prophet,3.99,False,Successful,83.5
4287,2023-05-03,Africa,Website,82050,4.23,1.05,False,ARIMA,9.79,False,Successful,66.4
